Time,AirTemp,Humidity,Pressure,Rainfall,TrackTemp,WindDirection,WindSpeed,RoundNumber,EventName,Session,Date
0 days 00:00:44.686000,23.8,48.0,1018.4,False,39.3,0.0,0.0,1,Australian Grand Prix,FP1,2025-03-16
0 days 00:01:44.676000,24.0,50.0,1018.4,False,39.2,5.0,0.3,1,Australian Grand Prix,FP1,2025-03-16
0 days 00:02:44.701000,24.0,51.0,1018.3,False,39.4,0.0,0.5,1,Australian Grand Prix,FP1,2025-03-16
0 days 00:03:44.690000,24.0,51.0,1018.3,False,40.1,267.0,0.4,1,Australian Grand Prix,FP1,2025-03-16
0 days 00:04:44.699000,24.1,50.0,1018.4,False,40.1,0.0,1.0,1,Australian Grand Prix,FP1,2025-03-16
0 days 00:05:44.702000,24.1,51.0,1018.3,False,40.1,181.0,0.5,1,Australian Grand Prix,FP1,2025-03-16
0 days 00:06:44.701000,24.2,50.0,1018.3,False,40.1,79.0,0.6,1,Australian Grand Prix,FP1,2025-03-16
0 days 00:07:44.701000,24.3,48.0,1018.2,False,40.2,297.0,0.4,1,Australian Grand Prix,FP1,2025-03-16
0 days 00:08:44.693000,24.3,48.0,1018.2,False,39.7,253.0,0.5,1,Australian Grand Prix,FP1,2025-03-16
0 days 00:09:44.703000,24.2,48.0,1018.1,False,39.5,10.0,1.0,1,Australian Grand Prix,FP1,2025-03-16
0 days 00:10:44.719000,24.2,48.0,1018.2,False,39.6,235.0,0.9,1,Australian Grand Prix,FP1,2025-03-16
0 days 00:11:44.739000,24.2,51.0,1018.2,False,40.0,196.0,1.8,1,Australian Grand Prix,FP1,2025-03-16
0 days 00:12:44.727000,24.1,50.0,1018.2,False,40.2,0.0,0.7,1,Australian Grand Prix,FP1,2025-03-16
0 days 00:13:44.747000,24.3,49.0,1018.2,False,40.3,226.0,0.5,1,Australian Grand Prix,FP1,2025-03-16
0 days 00:14:44.782000,24.4,50.0,1018.2,False,40.1,0.0,0.0,1,Australian Grand Prix,FP1,2025-03-16
0 days 00:15:44.766000,24.5,50.0,1018.2,False,40.0,129.0,0.8,1,Australian Grand Prix,FP1,2025-03-16
0 days 00:16:44.768000,24.5,50.0,1018.2,False,40.4,266.0,1.1,1,Australian Grand Prix,FP1,2025-03-16
0 days 00:17:44.769000,24.6,50.0,1018.2,False,40.4,0.0,1.0,1,Australian Grand Prix,FP1,2025-03-16
0 days 00:18:44.792000,24.7,50.0,1018.2,False,40.7,243.0,0.4,1,Australian Grand Prix,FP1,2025-03-16
0 days 00:19:44.820000,24.6,48.0,1018.2,False,41.4,201.0,0.7,1,Australian Grand Prix,FP1,2025-03-16
0 days 00:20:44.793000,24.5,46.0,1018.3,False,41.5,168.0,0.3,1,Australian Grand Prix,FP1,2025-03-16
0 days 00:21:44.771000,24.5,47.0,1018.3,False,41.4,157.0,0.9,1,Australian Grand Prix,FP1,2025-03-16
0 days 00:22:44.795000,24.5,47.0,1018.4,False,41.2,219.0,1.1,1,Australian Grand Prix,FP1,2025-03-16
0 days 00:23:44.786000,24.5,46.0,1018.2,False,41.4,278.0,0.6,1,Australian Grand Prix,FP1,2025-03-16
0 days 00:24:44.785000,24.7,45.0,1018.2,False,41.2,126.0,0.0,1,Australian Grand Prix,FP1,2025-03-16
0 days 00:25:44.784000,24.8,45.0,1018.3,False,41.4,96.0,0.7,1,Australian Grand Prix,FP1,2025-03-16
0 days 00:26:44.813000,24.8,45.0,1018.0,False,41.6,121.0,1.0,1,Australian Grand Prix,FP1,2025-03-16
0 days 00:27:44.847000,24.8,46.0,1018.2,False,41.3,185.0,0.8,1,Australian Grand Prix,FP1,2025-03-16
0 days 00:28:44.826000,24.8,46.0,1018.3,False,41.3,0.0,1.0,1,Australian Grand Prix,FP1,2025-03-16
0 days 00:29:44.848000,24.8,46.0,1018.3,False,41.5,127.0,0.5,1,Australian Grand Prix,FP1,2025-03-16
0 days 00:30:44.843000,24.8,46.0,1018.3,False,41.7,142.0,1.0,1,Australian Grand Prix,FP1,2025-03-16
0 days 00:31:44.860000,24.8,45.0,1018.3,False,41.8,139.0,1.0,1,Australian Grand Prix,FP1,2025-03-16
0 days 00:32:44.866000,24.8,45.0,1018.3,False,41.8,0.0,0.0,1,Australian Grand Prix,FP1,2025-03-16
0 days 00:33:44.877000,24.8,46.0,1018.4,False,42.1,105.0,1.0,1,Australian Grand Prix,FP1,2025-03-16
0 days 00:34:44.878000,24.7,44.0,1018.4,False,42.1,199.0,0.8,1,Australian Grand Prix,FP1,2025-03-16
0 days 00:35:44.898000,24.6,46.0,1018.4,False,42.0,248.0,0.0,1,Australian Grand Prix,FP1,2025-03-16
0 days 00:36:44.893000,24.6,46.0,1018.4,False,41.7,228.0,0.7,1,Australian Grand Prix,FP1,2025-03-16
0 days 00:37:44.879000,24.5,46.0,1018.4,False,41.7,166.0,0.3,1,Australian Grand Prix,FP1,2025-03-16
0 days 00:38:44.918000,24.3,46.0,1018.3,False,41.9,129.0,0.7,1,Australian Grand Prix,FP1,2025-03-16
0 days 00:39:44.918000,24.3,47.0,1018.3,False,42.4,180.0,1.0,1,Australian Grand Prix,FP1,2025-03-16
0 days 00:40:44.919000,24.3,47.0,1018.3,False,42.4,260.0,1.2,1,Australian Grand Prix,FP1,2025-03-16
0 days 00:41:44.935000,24.3,47.0,1018.3,False,42.4,0.0,0.7,1,Australian Grand Prix,FP1,2025-03-16
0 days 00:42:44.963000,24.4,47.0,1018.3,False,42.5,92.0,0.4,1,Australian Grand Prix,FP1,2025-03-16
0 days 00:43:44.959000,24.4,47.0,1018.2,False,42.7,121.0,1.2,1,Australian Grand Prix,FP1,2025-03-16
0 days 00:44:44.984000,24.3,47.0,1018.2,False,42.8,113.0,1.6,1,Australian Grand Prix,FP1,2025-03-16
0 days 00:45:44.968000,24.1,48.0,1018.2,False,42.2,115.0,1.1,1,Australian Grand Prix,FP1,2025-03-16
0 days 00:46:45.005000,24.2,48.0,1018.1,False,42.2,169.0,1.2,1,Australian Grand Prix,FP1,2025-03-16
0 days 00:47:45.015000,24.2,49.0,1018.1,False,42.8,0.0,2.1,1,Australian Grand Prix,FP1,2025-03-16
0 days 00:48:45.025000,24.2,49.0,1018.1,False,43.0,183.0,0.4,1,Australian Grand Prix,FP1,2025-03-16
0 days 00:49:45.019000,24.3,48.0,1018.2,False,42.5,0.0,0.7,1,Australian Grand Prix,FP1,2025-03-16
0 days 00:50:45.053000,24.4,48.0,1018.2,False,42.5,123.0,0.5,1,Australian Grand Prix,FP1,2025-03-16
0 days 00:51:45.067000,24.5,47.0,1018.2,False,43.0,143.0,0.5,1,Australian Grand Prix,FP1,2025-03-16
0 days 00:52:45.061000,24.5,47.0,1018.2,False,43.0,108.0,0.5,1,Australian Grand Prix,FP1,2025-03-16
0 days 00:53:45.063000,24.5,47.0,1018.0,False,43.2,132.0,1.1,1,Australian Grand Prix,FP1,2025-03-16
0 days 00:54:45.084000,24.5,47.0,1018.0,False,43.1,0.0,0.6,1,Australian Grand Prix,FP1,2025-03-16
0 days 00:55:45.069000,24.5,47.0,1018.0,False,42.9,97.0,0.5,1,Australian Grand Prix,FP1,2025-03-16
0 days 00:56:45.045000,24.5,47.0,1018.0,False,42.9,108.0,0.7,1,Australian Grand Prix,FP1,2025-03-16
0 days 00:57:45.064000,24.5,47.0,1018.0,False,42.9,199.0,1.3,1,Australian Grand Prix,FP1,2025-03-16
0 days 00:58:45.075000,24.4,47.0,1017.9,False,42.9,104.0,2.3,1,Australian Grand Prix,FP1,2025-03-16
0 days 00:59:45.106000,24.2,48.0,1018.0,False,42.9,275.0,0.8,1,Australian Grand Prix,FP1,2025-03-16
0 days 01:00:45.122000,24.0,49.0,1017.9,False,43.1,131.0,2.1,1,Australian Grand Prix,FP1,2025-03-16
0 days 01:01:45.157000,24.0,48.0,1017.9,False,43.0,102.0,1.2,1,Australian Grand Prix,FP1,2025-03-16
0 days 01:02:45.174000,24.0,50.0,1017.9,False,43.0,111.0,0.9,1,Australian Grand Prix,FP1,2025-03-16
0 days 01:03:45.132000,24.0,48.0,1017.8,False,43.1,101.0,1.1,1,Australian Grand Prix,FP1,2025-03-16
0 days 01:04:45.132000,24.0,49.0,1017.9,False,43.2,232.0,1.5,1,Australian Grand Prix,FP1,2025-03-16
0 days 01:05:45.136000,24.0,50.0,1017.9,False,43.2,0.0,1.0,1,Australian Grand Prix,FP1,2025-03-16
0 days 01:06:45.133000,24.2,48.0,1018.0,False,43.7,98.0,1.1,1,Australian Grand Prix,FP1,2025-03-16
0 days 01:07:45.160000,24.3,48.0,1018.1,False,44.1,132.0,0.6,1,Australian Grand Prix,FP1,2025-03-16
0 days 01:08:45.181000,24.5,47.0,1017.9,False,44.3,180.0,1.2,1,Australian Grand Prix,FP1,2025-03-16
0 days 01:09:45.190000,24.5,47.0,1017.8,False,44.4,116.0,1.6,1,Australian Grand Prix,FP1,2025-03-16
0 days 01:10:45.199000,24.6,46.0,1017.9,False,44.5,276.0,1.6,1,Australian Grand Prix,FP1,2025-03-16
0 days 01:11:45.198000,24.6,46.0,1017.9,False,44.4,128.0,0.9,1,Australian Grand Prix,FP1,2025-03-16
0 days 01:12:45.197000,24.6,46.0,1018.0,False,44.6,153.0,1.1,1,Australian Grand Prix,FP1,2025-03-16
0 days 01:13:45.199000,24.5,46.0,1018.0,False,44.3,180.0,0.7,1,Australian Grand Prix,FP1,2025-03-16
0 days 01:14:45.225000,24.5,47.0,1018.0,False,44.3,141.0,0.8,1,Australian Grand Prix,FP1,2025-03-16
0 days 01:15:45.215000,24.6,47.0,1018.0,False,44.0,121.0,0.8,1,Australian Grand Prix,FP1,2025-03-16
0 days 01:16:45.239000,24.6,49.0,1017.9,False,43.7,126.0,1.1,1,Australian Grand Prix,FP1,2025-03-16
0 days 01:17:45.260000,24.6,51.0,1018.0,False,44.0,113.0,1.3,1,Australian Grand Prix,FP1,2025-03-16
0 days 01:18:45.247000,24.6,52.0,1018.0,False,44.0,58.0,1.3,1,Australian Grand Prix,FP1,2025-03-16
0 days 01:19:45.284000,24.5,54.0,1017.8,False,43.5,323.0,1.2,1,Australian Grand Prix,FP1,2025-03-16
0 days 01:20:45.287000,24.3,54.0,1017.9,False,43.2,0.0,0.9,1,Australian Grand Prix,FP1,2025-03-16
0 days 00:00:13.659000,24.3,64.0,1017.3,False,43.3,122.0,0.6,1,Australian Grand Prix,FP2,2025-03-16
0 days 00:01:13.661000,24.3,63.0,1017.3,False,43.6,261.0,0.5,1,Australian Grand Prix,FP2,2025-03-16
0 days 00:02:13.645000,24.5,62.0,1017.3,False,43.9,176.0,0.4,1,Australian Grand Prix,FP2,2025-03-16
0 days 00:03:13.663000,24.7,62.0,1017.2,False,44.2,0.0,0.6,1,Australian Grand Prix,FP2,2025-03-16
0 days 00:04:13.650000,24.7,62.0,1017.2,False,44.2,128.0,0.4,1,Australian Grand Prix,FP2,2025-03-16
0 days 00:05:13.671000,24.8,60.0,1017.2,False,43.4,128.0,1.2,1,Australian Grand Prix,FP2,2025-03-16
0 days 00:06:13.690000,24.9,61.0,1017.2,False,43.6,139.0,1.4,1,Australian Grand Prix,FP2,2025-03-16
0 days 00:07:13.700000,24.8,61.0,1017.1,False,43.0,0.0,0.8,1,Australian Grand Prix,FP2,2025-03-16
0 days 00:08:13.686000,24.9,61.0,1017.1,False,43.3,167.0,0.4,1,Australian Grand Prix,FP2,2025-03-16
0 days 00:09:13.694000,24.9,60.0,1017.2,False,43.7,175.0,0.6,1,Australian Grand Prix,FP2,2025-03-16
0 days 00:10:13.699000,24.9,59.0,1017.1,False,43.9,233.0,0.8,1,Australian Grand Prix,FP2,2025-03-16
0 days 00:11:13.678000,24.9,60.0,1017.1,False,43.8,0.0,0.7,1,Australian Grand Prix,FP2,2025-03-16
0 days 00:12:13.700000,25.0,61.0,1017.0,False,43.3,0.0,0.7,1,Australian Grand Prix,FP2,2025-03-16
0 days 00:13:13.741000,25.0,61.0,1017.0,False,42.4,154.0,1.0,1,Australian Grand Prix,FP2,2025-03-16
0 days 00:14:13.737000,25.1,61.0,1017.0,False,42.3,99.0,1.0,1,Australian Grand Prix,FP2,2025-03-16
0 days 00:15:13.737000,25.2,62.0,1017.1,False,42.3,139.0,1.0,1,Australian Grand Prix,FP2,2025-03-16
0 days 00:16:13.754000,25.2,62.0,1017.1,False,42.7,98.0,1.6,1,Australian Grand Prix,FP2,2025-03-16
0 days 00:17:13.755000,25.0,64.0,1017.2,False,42.8,122.0,1.7,1,Australian Grand Prix,FP2,2025-03-16
0 days 00:18:13.738000,24.9,65.0,1017.1,False,42.8,109.0,1.8,1,Australian Grand Prix,FP2,2025-03-16
0 days 00:19:13.739000,24.8,64.0,1017.1,False,42.8,146.0,1.1,1,Australian Grand Prix,FP2,2025-03-16
0 days 00:20:13.754000,24.6,65.0,1017.1,False,42.5,126.0,0.7,1,Australian Grand Prix,FP2,2025-03-16
0 days 00:21:13.757000,24.5,64.0,1017.0,False,42.5,145.0,1.1,1,Australian Grand Prix,FP2,2025-03-16
0 days 00:22:13.759000,24.5,64.0,1017.1,False,42.5,129.0,1.6,1,Australian Grand Prix,FP2,2025-03-16
0 days 00:23:13.780000,24.4,65.0,1017.0,False,41.9,169.0,1.2,1,Australian Grand Prix,FP2,2025-03-16
0 days 00:24:13.776000,24.4,65.0,1017.1,False,41.9,115.0,2.0,1,Australian Grand Prix,FP2,2025-03-16
0 days 00:25:13.772000,24.3,66.0,1017.2,False,41.7,143.0,1.2,1,Australian Grand Prix,FP2,2025-03-16
0 days 00:26:13.757000,24.1,66.0,1017.1,False,42.0,130.0,1.4,1,Australian Grand Prix,FP2,2025-03-16
0 days 00:27:13.793000,24.1,66.0,1017.1,False,42.0,117.0,1.0,1,Australian Grand Prix,FP2,2025-03-16
0 days 00:28:13.792000,24.0,65.0,1017.1,False,42.0,123.0,1.6,1,Australian Grand Prix,FP2,2025-03-16
0 days 00:29:13.820000,23.8,66.0,1017.0,False,41.9,0.0,1.8,1,Australian Grand Prix,FP2,2025-03-16
0 days 00:30:13.846000,23.6,67.0,1017.1,False,41.6,121.0,0.8,1,Australian Grand Prix,FP2,2025-03-16
0 days 00:31:13.820000,23.4,67.0,1017.1,False,41.1,159.0,1.2,1,Australian Grand Prix,FP2,2025-03-16
0 days 00:32:13.845000,23.5,67.0,1017.0,False,41.1,163.0,0.9,1,Australian Grand Prix,FP2,2025-03-16
0 days 00:33:13.866000,23.4,67.0,1017.1,False,40.8,104.0,1.3,1,Australian Grand Prix,FP2,2025-03-16
0 days 00:34:13.892000,23.4,66.0,1017.1,False,41.2,139.0,1.3,1,Australian Grand Prix,FP2,2025-03-16
0 days 00:35:13.882000,23.4,67.0,1017.1,False,40.9,102.0,1.1,1,Australian Grand Prix,FP2,2025-03-16
0 days 00:36:13.900000,23.4,68.0,1017.1,False,40.9,213.0,1.4,1,Australian Grand Prix,FP2,2025-03-16
0 days 00:37:13.925000,23.4,67.0,1017.1,False,41.2,104.0,0.8,1,Australian Grand Prix,FP2,2025-03-16
0 days 00:38:13.926000,23.5,67.0,1017.1,False,41.7,132.0,2.2,1,Australian Grand Prix,FP2,2025-03-16
0 days 00:39:13.923000,23.4,68.0,1017.1,False,41.3,167.0,1.2,1,Australian Grand Prix,FP2,2025-03-16
0 days 00:40:13.935000,23.3,68.0,1017.0,False,41.5,113.0,1.5,1,Australian Grand Prix,FP2,2025-03-16
0 days 00:41:13.952000,23.3,67.0,1017.0,False,41.3,140.0,1.8,1,Australian Grand Prix,FP2,2025-03-16
0 days 00:42:13.975000,23.2,69.0,1017.0,False,41.3,126.0,1.1,1,Australian Grand Prix,FP2,2025-03-16
0 days 00:43:13.977000,23.2,69.0,1016.9,False,41.3,102.0,0.7,1,Australian Grand Prix,FP2,2025-03-16
0 days 00:44:13.977000,23.1,67.0,1017.0,False,42.3,143.0,1.0,1,Australian Grand Prix,FP2,2025-03-16
0 days 00:45:13.981000,23.1,66.0,1016.9,False,41.3,123.0,1.6,1,Australian Grand Prix,FP2,2025-03-16
0 days 00:46:13.977000,23.1,67.0,1017.1,False,40.3,156.0,1.9,1,Australian Grand Prix,FP2,2025-03-16
0 days 00:47:13.973000,23.0,68.0,1017.0,False,40.3,132.0,1.6,1,Australian Grand Prix,FP2,2025-03-16
0 days 00:48:13.979000,23.0,68.0,1017.1,False,40.7,125.0,1.3,1,Australian Grand Prix,FP2,2025-03-16
0 days 00:49:13.966000,23.0,67.0,1017.1,False,40.2,0.0,1.1,1,Australian Grand Prix,FP2,2025-03-16
0 days 00:50:13.979000,23.0,67.0,1017.0,False,40.6,82.0,0.5,1,Australian Grand Prix,FP2,2025-03-16
0 days 00:51:13.955000,23.1,66.0,1017.0,False,41.2,62.0,1.1,1,Australian Grand Prix,FP2,2025-03-16
0 days 00:52:13.983000,23.1,66.0,1016.9,False,40.4,0.0,0.9,1,Australian Grand Prix,FP2,2025-03-16
0 days 00:53:13.988000,23.1,66.0,1017.0,False,40.3,0.0,0.3,1,Australian Grand Prix,FP2,2025-03-16
0 days 00:54:13.970000,23.1,65.0,1016.9,False,40.3,136.0,0.4,1,Australian Grand Prix,FP2,2025-03-16
0 days 00:55:13.981000,23.1,64.0,1016.9,False,40.5,193.0,1.0,1,Australian Grand Prix,FP2,2025-03-16
0 days 00:56:13.986000,23.2,64.0,1016.7,False,40.5,130.0,0.7,1,Australian Grand Prix,FP2,2025-03-16
0 days 00:57:13.976000,23.2,63.0,1016.8,False,40.5,133.0,1.0,1,Australian Grand Prix,FP2,2025-03-16
0 days 00:58:13.986000,23.4,64.0,1016.8,False,40.2,110.0,1.2,1,Australian Grand Prix,FP2,2025-03-16
0 days 00:59:13.978000,23.4,64.0,1016.7,False,40.1,307.0,1.1,1,Australian Grand Prix,FP2,2025-03-16
0 days 01:00:13.962000,23.4,64.0,1016.8,False,40.5,141.0,0.8,1,Australian Grand Prix,FP2,2025-03-16
0 days 01:01:13.990000,23.4,64.0,1016.8,False,40.5,111.0,1.3,1,Australian Grand Prix,FP2,2025-03-16
0 days 01:02:13.978000,23.5,64.0,1016.9,False,40.3,149.0,0.8,1,Australian Grand Prix,FP2,2025-03-16
0 days 01:03:13.992000,23.4,64.0,1016.9,False,39.9,132.0,2.1,1,Australian Grand Prix,FP2,2025-03-16
0 days 01:04:13.994000,23.4,64.0,1016.9,False,39.9,117.0,1.5,1,Australian Grand Prix,FP2,2025-03-16
0 days 01:05:13.994000,23.4,64.0,1016.9,False,39.6,125.0,1.9,1,Australian Grand Prix,FP2,2025-03-16
0 days 01:06:14.003000,23.3,65.0,1016.9,False,39.2,116.0,2.0,1,Australian Grand Prix,FP2,2025-03-16
0 days 01:07:14.030000,23.3,66.0,1016.9,False,39.1,133.0,1.4,1,Australian Grand Prix,FP2,2025-03-16
0 days 01:08:14.040000,23.3,66.0,1016.8,False,39.1,71.0,1.1,1,Australian Grand Prix,FP2,2025-03-16
0 days 01:09:14.048000,23.3,67.0,1016.9,False,38.6,79.0,1.7,1,Australian Grand Prix,FP2,2025-03-16
0 days 01:10:14.047000,23.2,68.0,1016.9,False,38.4,123.0,1.1,1,Australian Grand Prix,FP2,2025-03-16
0 days 01:11:14.051000,23.1,68.0,1016.7,False,38.3,117.0,1.9,1,Australian Grand Prix,FP2,2025-03-16
0 days 01:12:14.054000,23.1,68.0,1016.9,False,38.7,119.0,2.6,1,Australian Grand Prix,FP2,2025-03-16
0 days 01:13:14.061000,23.2,68.0,1016.7,False,38.8,100.0,1.6,1,Australian Grand Prix,FP2,2025-03-16
0 days 01:14:14.069000,23.2,67.0,1016.7,False,39.0,121.0,1.4,1,Australian Grand Prix,FP2,2025-03-16
0 days 01:15:14.079000,23.2,66.0,1016.9,False,38.9,124.0,1.8,1,Australian Grand Prix,FP2,2025-03-16
0 days 01:16:14.095000,23.2,67.0,1016.8,False,38.5,121.0,3.2,1,Australian Grand Prix,FP2,2025-03-16
0 days 01:17:14.083000,23.1,68.0,1016.7,False,37.8,141.0,1.0,1,Australian Grand Prix,FP2,2025-03-16
0 days 01:18:14.097000,22.9,67.0,1016.8,False,37.9,148.0,1.9,1,Australian Grand Prix,FP2,2025-03-16
0 days 01:19:14.097000,22.9,68.0,1016.9,False,37.9,105.0,1.1,1,Australian Grand Prix,FP2,2025-03-16
0 days 01:20:14.095000,22.9,67.0,1016.8,False,37.7,109.0,1.3,1,Australian Grand Prix,FP2,2025-03-16
0 days 00:00:15.097000,31.5,45.0,1014.0,False,36.5,265.0,0.8,1,Australian Grand Prix,FP3,2025-03-16
0 days 00:01:15.096000,31.6,45.0,1014.0,False,37.3,264.0,1.0,1,Australian Grand Prix,FP3,2025-03-16
0 days 00:02:15.122000,31.6,45.0,1014.0,False,38.0,245.0,1.2,1,Australian Grand Prix,FP3,2025-03-16
0 days 00:03:15.128000,31.6,46.0,1013.9,False,38.3,301.0,1.4,1,Australian Grand Prix,FP3,2025-03-16
0 days 00:04:15.128000,31.5,46.0,1013.8,False,38.8,132.0,0.4,1,Australian Grand Prix,FP3,2025-03-16
0 days 00:05:15.143000,31.4,45.0,1013.9,False,38.8,0.0,1.0,1,Australian Grand Prix,FP3,2025-03-16
0 days 00:06:15.128000,31.5,46.0,1013.9,False,39.0,0.0,0.9,1,Australian Grand Prix,FP3,2025-03-16
0 days 00:07:15.133000,31.5,46.0,1013.9,False,39.3,0.0,0.6,1,Australian Grand Prix,FP3,2025-03-16
0 days 00:08:15.149000,31.5,46.0,1013.9,False,39.2,251.0,0.4,1,Australian Grand Prix,FP3,2025-03-16
0 days 00:09:15.148000,31.5,46.0,1013.8,False,39.3,101.0,1.0,1,Australian Grand Prix,FP3,2025-03-16
0 days 00:10:15.147000,31.5,46.0,1013.8,False,39.5,0.0,0.3,1,Australian Grand Prix,FP3,2025-03-16
0 days 00:11:15.148000,31.4,46.0,1013.8,False,39.6,244.0,1.4,1,Australian Grand Prix,FP3,2025-03-16
0 days 00:12:15.148000,31.4,48.0,1013.8,False,39.5,219.0,1.4,1,Australian Grand Prix,FP3,2025-03-16
0 days 00:13:15.235000,31.3,46.0,1013.7,False,39.5,0.0,0.7,1,Australian Grand Prix,FP3,2025-03-16
0 days 00:14:15.191000,31.3,45.0,1013.6,False,41.1,223.0,0.8,1,Australian Grand Prix,FP3,2025-03-16
0 days 00:15:15.192000,31.2,45.0,1013.8,False,41.5,226.0,0.0,1,Australian Grand Prix,FP3,2025-03-16
0 days 00:16:15.208000,31.1,44.0,1013.8,False,41.3,315.0,0.9,1,Australian Grand Prix,FP3,2025-03-16
0 days 00:17:15.187000,31.1,45.0,1013.7,False,41.3,128.0,0.6,1,Australian Grand Prix,FP3,2025-03-16
0 days 00:18:15.203000,31.0,45.0,1013.7,False,42.3,105.0,1.4,1,Australian Grand Prix,FP3,2025-03-16
0 days 00:19:15.207000,30.8,47.0,1013.7,False,42.4,90.0,0.6,1,Australian Grand Prix,FP3,2025-03-16
0 days 00:20:15.210000,30.7,47.0,1013.6,False,42.5,72.0,0.6,1,Australian Grand Prix,FP3,2025-03-16
0 days 00:21:15.197000,30.6,48.0,1013.5,False,42.5,0.0,0.8,1,Australian Grand Prix,FP3,2025-03-16
0 days 00:22:15.217000,30.5,46.0,1013.5,False,42.4,122.0,0.4,1,Australian Grand Prix,FP3,2025-03-16
0 days 00:23:15.243000,30.4,49.0,1013.6,False,41.8,64.0,1.0,1,Australian Grand Prix,FP3,2025-03-16
0 days 00:24:15.238000,30.3,50.0,1013.6,False,41.5,268.0,0.9,1,Australian Grand Prix,FP3,2025-03-16
0 days 00:25:15.248000,30.1,50.0,1013.6,False,41.0,247.0,0.6,1,Australian Grand Prix,FP3,2025-03-16
0 days 00:26:15.238000,29.9,52.0,1013.6,False,41.0,104.0,1.4,1,Australian Grand Prix,FP3,2025-03-16
0 days 00:27:15.258000,29.7,52.0,1013.5,False,40.1,191.0,1.0,1,Australian Grand Prix,FP3,2025-03-16
0 days 00:28:15.255000,29.5,52.0,1013.6,False,40.1,240.0,0.8,1,Australian Grand Prix,FP3,2025-03-16
0 days 00:29:15.260000,29.4,53.0,1013.5,False,40.1,228.0,1.1,1,Australian Grand Prix,FP3,2025-03-16
0 days 00:30:15.257000,29.1,53.0,1013.5,False,39.9,333.0,0.7,1,Australian Grand Prix,FP3,2025-03-16
0 days 00:31:15.261000,28.8,53.0,1013.5,False,39.9,191.0,0.7,1,Australian Grand Prix,FP3,2025-03-16
0 days 00:32:15.272000,28.6,54.0,1013.4,False,40.7,105.0,0.6,1,Australian Grand Prix,FP3,2025-03-16
0 days 00:33:15.258000,28.5,53.0,1013.4,False,40.7,109.0,1.0,1,Australian Grand Prix,FP3,2025-03-16
0 days 00:34:15.274000,28.5,53.0,1013.4,False,41.1,185.0,0.6,1,Australian Grand Prix,FP3,2025-03-16
0 days 00:35:15.290000,28.4,53.0,1013.4,False,41.4,204.0,0.7,1,Australian Grand Prix,FP3,2025-03-16
0 days 00:36:15.291000,28.5,53.0,1013.4,False,41.2,83.0,0.6,1,Australian Grand Prix,FP3,2025-03-16
0 days 00:37:15.297000,28.6,52.0,1013.4,False,41.2,107.0,0.4,1,Australian Grand Prix,FP3,2025-03-16
0 days 00:38:15.291000,28.8,52.0,1013.4,False,42.7,110.0,1.3,1,Australian Grand Prix,FP3,2025-03-16
0 days 00:39:15.294000,28.9,53.0,1013.4,False,42.4,117.0,1.6,1,Australian Grand Prix,FP3,2025-03-16
0 days 00:40:15.297000,28.8,52.0,1013.4,False,42.4,122.0,0.5,1,Australian Grand Prix,FP3,2025-03-16
0 days 00:41:15.293000,28.8,53.0,1013.3,False,42.6,0.0,1.1,1,Australian Grand Prix,FP3,2025-03-16
0 days 00:42:15.297000,28.8,52.0,1013.4,False,42.1,154.0,0.5,1,Australian Grand Prix,FP3,2025-03-16
0 days 00:43:15.282000,28.9,51.0,1013.2,False,42.1,106.0,0.4,1,Australian Grand Prix,FP3,2025-03-16
0 days 00:44:15.282000,28.9,51.0,1013.2,False,42.1,100.0,1.1,1,Australian Grand Prix,FP3,2025-03-16
0 days 00:45:15.300000,29.0,52.0,1013.3,False,42.8,121.0,1.2,1,Australian Grand Prix,FP3,2025-03-16
0 days 00:46:15.296000,29.1,50.0,1013.3,False,42.3,97.0,1.0,1,Australian Grand Prix,FP3,2025-03-16
0 days 00:47:15.301000,29.2,52.0,1013.3,False,42.1,48.0,0.6,1,Australian Grand Prix,FP3,2025-03-16
0 days 00:48:15.284000,29.2,52.0,1013.2,False,42.1,244.0,0.3,1,Australian Grand Prix,FP3,2025-03-16
0 days 00:49:15.289000,29.1,52.0,1013.3,False,42.1,325.0,0.0,1,Australian Grand Prix,FP3,2025-03-16
0 days 00:50:15.302000,29.1,51.0,1013.2,False,41.7,272.0,0.5,1,Australian Grand Prix,FP3,2025-03-16
0 days 00:51:15.288000,29.1,50.0,1013.3,False,42.7,230.0,0.5,1,Australian Grand Prix,FP3,2025-03-16
0 days 00:52:15.303000,29.0,52.0,1013.2,False,42.0,146.0,0.9,1,Australian Grand Prix,FP3,2025-03-16
0 days 00:53:15.302000,29.0,53.0,1013.2,False,41.3,65.0,0.6,1,Australian Grand Prix,FP3,2025-03-16
0 days 00:54:15.324000,28.8,54.0,1013.2,False,41.4,0.0,0.6,1,Australian Grand Prix,FP3,2025-03-16
0 days 00:55:15.340000,28.8,52.0,1013.3,False,41.4,121.0,0.8,1,Australian Grand Prix,FP3,2025-03-16
0 days 00:56:15.348000,28.7,52.0,1013.2,False,40.9,222.0,1.4,1,Australian Grand Prix,FP3,2025-03-16
0 days 00:57:15.337000,28.6,52.0,1013.2,False,40.2,101.0,0.5,1,Australian Grand Prix,FP3,2025-03-16
0 days 00:58:15.353000,28.5,53.0,1013.1,False,39.7,263.0,0.5,1,Australian Grand Prix,FP3,2025-03-16
